lat lon id secret server farm org.scrt fmt
-29.625997 139.608763 2348963307 2c907221d9 2135 3 75d6134fcd jpg
-29.400833 139.986333 5213027488 298c66ccd8 4112 5 e4bd6f6561 jpg
-29.40126 139.989273 54269602 a61c77cbc3 25 1 a61c77cbc3 jpg
-29.736145 139.867936 5637457458 b011841880 5189 6 098c2d99ff jpg
-29.38038 139.998779 6276146188 c8c5ec4f62 6032 7 1be611a142 jpg
-29.400331 139.9868 8183889335 cebcd4799a 8486 9 f6e1d52151 jpg
-29.4005 139.986786 8183897163 c7ebae213f 8486 9 465b397bc8 jpg
-29.524275 139.881897 8183898771 b843a1bab6 8483 9 2c7977c68c jpg
-29.400331 139.9868 8183923476 279fe52550 8061 9 b1ea020562 jpg
-29.400331 139.9868 8183924392 6010d84f2c 8485 9 f74cc46e6d jpg
-29.400331 139.9868 8183928712 604f463559 8205 9 95ce6cdc38 jpg
-29.400398 139.986677 8183931538 428661a6b0 8202 9 45d93c9bdb jpg
-29.4005 139.986786 8183932462 547b276021 8199 9 f44feb1134 jpg
